Client_Num,Card_Category,Annual_Fees,Activation_30_Days,Customer_Acq_Cost,Week_Start_Date,Week_Num,Qtr,current_year,Credit_Limit,Total_Revolving_Bal,Total_Trans_Amt,Total_Trans_Vol,Avg_Utilization_Ratio,Use Chip,Exp Type,Interest_Earned,Delinquent_Acc,transaction_id,transaction_timestamp,merchant_id,merchant_category,city,country,payment_channel,transaction_status,risk_score,is_fraud,ingestion_date,source_system,batch_id
760745468,Silver,445,1,81,2023-06-25,Week-48,Q1,2023,11389.36,1130.56,25726.07,87,0.111,Chip,Grocery,4636.59,0,TXN1040408,2023-03-20 16:08:00,8862,Grocery,Delhi,India,POS,SUCCESS,0.1,0,2026-02-01,CARD_SYS,1184
795843887,Blue,995,1,90,2023-04-16,Week-22,Q4,2023,7052.2,4466.2,46139.24,261,0.333,Chip,Travel,6252.99,0,TXN1009880,2023-09-28 01:49:00,5220,Travel,Bangalore,India,POS,SUCCESS,0.62,0,2026-02-01,CARD_SYS,1181
779982608,Blue,200,1,127,2023-08-20,Week-5,Q1,2023,4607.86,122.12,12267.3,119,0.929,Swipe,Fuel,5768.74,0,TXN1020178,2023-10-15 10:36:00,6343,Fuel,Mumbai,India,POS,SUCCESS,0.91,0,2026-02-01,CARD_SYS,1061
767574241,Silver,0,1,62,2023-03-19,Week-2,Q2,2023,3103.69,3066.2,2488.6,227,0.538,Swipe,Fuel,3527.08,0,TXN1026574,2023-03-22 16:50:00,7028,Fuel,Hyderabad,India,POS,SUCCESS,0.7,0,2026-02-01,CARD_SYS,1641
752485490,Silver,0,1,85,2023-03-12,Week-29,Q1,2023,7704.87,2355.26,13267.9,79,0.813,Swipe,Grocery,6693.39,0,TXN1024051,2023-02-22 02:03:00,5777,Grocery,Bangalore,India,POS,SUCCESS,0.46,0,2026-02-01,CARD_SYS,1025
754352668,Blue,995,1,58,2023-02-19,Week-28,Q3,2023,4414.62,1903.04,48343.81,287,0.714,Chip,Electronics,634.68,0,TXN1030973,2023-07-20 11:14:00,9747,Electronics,Bangalore,India,POS,SUCCESS,0.78,0,2026-02-01,CARD_SYS,1979
738017506,Gold,200,1,125,2023-11-05,Week-3,Q3,2023,10626.51,646.26,29902.21,286,0.76,Swipe,Grocery,5694.85,0,TXN1033089,2023-03-23 22:28:00,6134,Grocery,Bangalore,India,ATM,SUCCESS,0.76,0,2026-02-01,CARD_SYS,1912
756884374,Blue,200,0,50,2023-07-16,Week-3,Q4,2023,7563.28,1699.22,25481.7,215,0.799,Swipe,Grocery,6570.59,0,TXN1036994,2023-07-19 01:01:00,9861,Grocery,Mumbai,India,POS,FAILED,0.68,0,2026-02-01,CARD_SYS,1566
703592586,Platinum,445,1,138,2023-11-05,Week-49,Q3,2023,8414.71,2639.33,27547.49,245,0.907,Online,Grocery,7849.04,0,TXN1036599,2023-03-08 19:41:00,5838,Grocery,Hyderabad,India,ONLINE,SUCCESS,0.52,0,2026-02-01,CARD_SYS,1681
753325557,Blue,0,1,107,2023-10-01,Week-25,Q1,2023,13809.12,1626.43,28991.67,29,0.27,Online,Food,5883.71,0,TXN1033762,2023-12-20 02:04:00,8823,Food,Mumbai,India,ONLINE,SUCCESS,0.7,0,2026-02-01,CARD_SYS,1390
744439681,Blue,0,0,132,2023-01-08,Week-47,Q2,2023,8033.35,4185.27,47927.35,178,0.081,Online,Grocery,781.0,0,TXN1009535,2023-07-29 22:27:00,5746,Grocery,Mumbai,India,ONLINE,SUCCESS,0.35,0,2026-02-01,CARD_SYS,1111
767917165,Blue,200,0,114,2023-10-15,Week-46,Q4,2023,2128.98,2950.86,39175.0,226,0.626,Chip,Fuel,2565.88,0,TXN1004634,2023-09-01 08:58:00,6239,Fuel,Mumbai,India,ONLINE,SUCCESS,0.84,0,2026-02-01,CARD_SYS,1112
749662087,Gold,995,1,84,2023-10-29,Week-30,Q2,2023,5380.92,958.4,49793.79,19,0.326,Online,Travel,3302.2,1,TXN1027173,2023-09-29 10:28:00,8958,Travel,Chennai,India,POS,SUCCESS,0.61,0,2026-02-01,CARD_SYS,1698
718310971,Blue,200,1,108,2023-09-17,Week-48,Q3,2023,3572.83,1247.74,16691.01,26,0.22,Online,Food,939.57,0,TXN1015107,2023-09-18 21:45:00,8384,Food,Bangalore,India,ONLINE,SUCCESS,0.23,0,2026-02-01,CARD_SYS,1420
740739304,Blue,445,1,139,2023-01-15,Week-46,Q3,2023,9847.06,2651.3,38681.77,101,0.395,Swipe,Electronics,908.36,0,TXN1004040,2023-03-05 04:51:00,8756,Electronics,Hyderabad,India,POS,SUCCESS,0.35,0,2026-02-01,CARD_SYS,1709
794803162,Silver,0,0,141,2023-08-13,Week-6,Q1,2023,10939.87,178.57,489.64,147,0.182,Swipe,Fuel,1589.18,0,TXN1007247,2023-04-24 11:34:00,8822,Fuel,Mumbai,India,POS,SUCCESS,0.93,0,2026-02-01,CARD_SYS,1708
738648934,Blue,200,0,83,2023-06-25,Week-24,Q1,2023,3136.2,1755.94,31305.51,263,0.733,Online,Electronics,3332.63,0,TXN1010598,2023-02-22 22:44:00,8314,Electronics,Delhi,India,ONLINE,SUCCESS,0.52,0,2026-02-01,CARD_SYS,1685
799082102,Platinum,0,1,61,2023-03-19,Week-49,Q1,2023,4715.87,4588.4,24954.17,48,0.501,Swipe,Travel,5041.64,0,TXN1044079,2023-10-06 06:52:00,8238,Travel,Hyderabad,India,POS,SUCCESS,0.08,0,2026-02-01,CARD_SYS,1000
798537821,Silver,995,1,66,2023-12-17,Week-11,Q1,2023,3170.31,3881.09,2844.19,236,0.448,Chip,Electronics,5386.95,0,TXN1048226,2023-02-12 01:31:00,6975,Electronics,Mumbai,India,POS,SUCCESS,0.71,0,2026-02-01,CARD_SYS,1158
792320284,Blue,0,0,94,2023-01-29,Week-31,Q3,2023,5413.47,2931.6,33362.58,200,0.453,Chip,Fuel,2010.04,0,TXN1048741,2023-03-16 05:35:00,9475,Fuel,Mumbai,India,ONLINE,SUCCESS,0.53,0,2026-02-01,CARD_SYS,1168
789820120,Blue,0,1,60,2023-05-14,Week-19,Q3,2023,5067.4,3883.05,13273.47,50,0.754,Swipe,Food,831.27,0,TXN1021712,2023-02-17 05:50:00,5861,Food,Bangalore,India,ONLINE,SUCCESS,0.84,0,2026-02-01,CARD_SYS,1875
733119668,Silver,995,0,93,2023-10-22,Week-1,Q3,2023,4401.75,377.2,17921.03,163,0.986,Swipe,Travel,5575.31,0,TXN1006237,2023-12-07 08:13:00,9222,Travel,Delhi,India,ONLINE,SUCCESS,0.25,0,2026-02-01,CARD_SYS,1121
794539890,Blue,200,1,102,2023-04-30,Week-11,Q4,2023,14575.96,4695.54,22818.45,252,0.478,Chip,Grocery,1024.37,0,TXN1014044,2023-08-25 04:24:00,7529,Grocery,Delhi,India,POS,SUCCESS,0.63,0,2026-02-01,CARD_SYS,1716
796198001,Gold,0,1,124,2023-10-29,Week-22,Q4,2023,7878.95,1143.88,32782.67,196,0.508,Swipe,Entertainment,1072.7,0,TXN1019635,2023-02-03 05:15:00,6489,Entertainment,Chennai,India,POS,SUCCESS,0.34,0,2026-02-01,CARD_SYS,1313
771537554,Silver,995,0,140,2023-06-04,Week-47,Q2,2023,11258.21,1268.74,26040.13,84,0.43,Chip,Entertainment,5444.86,0,TXN1002300,2023-12-07 11:28:00,8654,Entertainment,Bangalore,India,ONLINE,SUCCESS,0.77,0,2026-02-01,CARD_SYS,1978
723717335,Blue,445,1,57,2023-09-10,Week-48,Q1,2023,7908.44,213.05,3691.68,146,0.543,Online,Entertainment,2191.7,0,TXN1000103,2023-08-13 04:06:00,5890,Entertainment,Bangalore,India,ONLINE,SUCCESS,0.61,0,2026-02-01,CARD_SYS,1158
790922358,Blue,0,1,54,2023-01-08,Week-8,Q1,2023,9562.23,165.65,41623.35,109,0.937,Swipe,Fuel,7970.08,0,TXN1005294,2023-03-22 14:49:00,7587,Fuel,Chennai,India,POS,SUCCESS,0.75,0,2026-02-01,CARD_SYS,1201
772415562,Silver,0,0,126,2023-02-05,Week-36,Q2,2023,3910.36,4794.31,20941.6,67,0.372,Chip,Travel,3312.36,0,TXN1033761,2023-05-14 01:00:00,7353,Travel,Delhi,India,ONLINE,SUCCESS,0.85,0,2026-02-01,CARD_SYS,1224
715371868,Blue,995,1,127,2023-11-05,Week-29,Q3,2023,12494.47,3876.42,23569.73,105,0.193,Chip,Electronics,3504.88,0,TXN1006803,2023-01-31 08:28:00,5273,Electronics,Mumbai,India,ONLINE,SUCCESS,0.68,0,2026-02-01,CARD_SYS,1874
758824069,Blue,0,1,82,2023-02-12,Week-47,Q3,2023,11460.46,422.01,13819.19,151,0.564,Chip,Entertainment,2348.88,0,TXN1031428,2023-11-18 13:27:00,8184,Entertainment,Chennai,India,POS,SUCCESS,0.66,0,2026-02-01,CARD_SYS,1053
783187277,Gold,0,0,114,2023-10-01,Week-2,Q4,2023,2835.34,2504.98,1598.51,38,0.993,Chip,Fuel,3439.33,0,TXN1022001,2023-04-10 08:50:00,6310,Fuel,Bangalore,India,ONLINE,SUCCESS,0.58,0,2026-02-01,CARD_SYS,1647
784013242,Gold,995,0,133,2023-08-13,Week-10,Q2,2023,8951.6,2149.8,30951.48,79,0.457,Swipe,Electronics,7706.0,0,TXN1028958,2023-10-07 09:04:00,7181,Electronics,Bangalore,India,ONLINE,SUCCESS,0.84,0,2026-02-01,CARD_SYS,1656
729224468,Blue,445,1,148,2023-06-11,Week-4,Q4,2023,13693.69,2980.54,29856.2,72,0.413,Online,Travel,202.33,0,TXN1024534,2023-05-12 09:49:00,5815,Travel,Delhi,India,POS,SUCCESS,0.05,0,2026-02-01,CARD_SYS,1075
703197332,Blue,445,1,106,2023-09-03,Week-20,Q2,2023,6270.17,3624.88,48680.41,185,0.855,Swipe,Entertainment,7111.88,0,TXN1038597,2023-01-29 05:10:00,7378,Entertainment,Hyderabad,India,ONLINE,SUCCESS,0.09,0,2026-02-01,CARD_SYS,1685
797217401,Blue,0,1,81,2023-09-10,Week-38,Q4,2023,8164.44,2686.5,26052.93,171,0.06,Online,Electronics,1060.45,0,TXN1040580,2023-07-21 23:51:00,6643,Electronics,Chennai,India,POS,SUCCESS,0.42,0,2026-02-01,CARD_SYS,1081
751097680,Gold,995,0,143,2023-02-19,Week-30,Q2,2023,4635.17,4141.59,35273.3,142,0.163,Chip,Travel,1127.64,0,TXN1026885,2023-09-18 00:14:00,6432,Travel,Mumbai,India,POS,SUCCESS,0.28,0,2026-02-01,CARD_SYS,1849
718559690,Gold,0,1,120,2023-10-22,Week-33,Q2,2023,11773.5,2076.7,5873.59,295,0.114,Chip,Electronics,7372.54,1,TXN1023034,2023-06-27 04:04:00,6375,Electronics,Mumbai,India,POS,SUCCESS,0.74,0,2026-02-01,CARD_SYS,1216
712633945,Gold,200,1,123,2023-07-09,Week-21,Q1,2023,9377.55,3811.43,37932.4,96,0.594,Chip,Food,88.78,0,TXN1021454,2023-01-27 16:52:00,9788,Food,Hyderabad,India,POS,SUCCESS,0.59,0,2026-02-01,CARD_SYS,1772
772553793,Blue,445,0,50,2023-03-12,Week-9,Q2,2023,13938.18,4904.17,29438.39,31,0.159,Online,Electronics,1161.86,0,TXN1018391,2023-07-15 10:45:00,7519,Electronics,Mumbai,India,POS,SUCCESS,0.74,0,2026-02-01,CARD_SYS,1440
757344497,Silver,200,0,87,2023-07-02,Week-21,Q3,2023,8103.98,4792.71,18535.78,218,0.715,Online,Fuel,2916.4,0,TXN1014168,2023-06-04 17:29:00,8631,Fuel,Bangalore,India,POS,SUCCESS,0.36,0,2026-02-01,CARD_SYS,1388
702323985,Silver,200,0,72,2023-11-05,Week-9,Q2,2023,11849.79,2736.33,47464.75,122,0.35,Online,Food,2635.13,0,TXN1014554,2023-01-18 12:24:00,6484,Food,Hyderabad,India,ONLINE,SUCCESS,0.03,0,2026-02-01,CARD_SYS,1831
706812633,Blue,995,1,57,2023-04-02,Week-27,Q2,2023,13045.12,2735.8,12845.67,169,0.525,Swipe,Travel,2203.88,0,TXN1045206,2023-01-07 23:52:00,6850,Travel,Mumbai,India,ONLINE,SUCCESS,0.69,0,2026-02-01,CARD_SYS,1121
713813922,Blue,0,1,68,2023-10-15,Week-25,Q2,2023,9566.53,2054.48,26115.13,109,0.107,Chip,Food,5650.07,0,TXN1025111,2023-07-07 10:58:00,5676,Food,Chennai,India,ONLINE,SUCCESS,0.21,0,2026-02-01,CARD_SYS,1405
745788106,Blue,200,1,64,2023-10-01,Week-18,Q2,2023,11268.94,4604.69,12127.3,94,0.528,Chip,Electronics,3707.85,0,TXN1012833,2023-08-24 04:46:00,5910,Electronics,Hyderabad,India,ONLINE,SUCCESS,0.45,0,2026-02-01,CARD_SYS,1677
784362432,Blue,445,1,149,2023-10-22,Week-40,Q3,2023,10717.17,3289.88,45641.59,48,0.973,Online,Entertainment,6637.81,0,TXN1033559,2023-03-29 08:45:00,6512,Entertainment,Hyderabad,India,POS,SUCCESS,0.41,0,2026-02-01,CARD_SYS,1750
711791470,Gold,995,1,141,2023-09-10,Week-31,Q4,2023,2700.93,2702.78,9358.2,2,0.552,Online,Travel,4886.16,0,TXN1006620,2023-05-04 21:54:00,7886,Travel,Chennai,India,ONLINE,SUCCESS,0.75,0,2026-02-01,CARD_SYS,1130
744076567,Gold,0,1,57,2023-03-26,Week-38,Q1,2023,8878.86,3110.19,31856.4,269,0.905,Online,Grocery,3068.93,0,TXN1017123,2023-04-02 15:34:00,5003,Grocery,Bangalore,India,POS,SUCCESS,0.71,0,2026-02-01,CARD_SYS,1621
721862507,Blue,445,1,90,2023-09-17,Week-19,Q1,2023,13448.1,3128.33,23825.02,86,0.034,Swipe,Food,2856.98,0,TXN1023745,2023-01-27 02:27:00,6617,Food,Hyderabad,India,ATM,SUCCESS,0.62,0,2026-02-01,CARD_SYS,1467
777393801,Blue,445,0,87,2023-01-08,Week-16,Q2,2023,5804.33,4537.15,13151.6,17,0.656,Chip,Grocery,6319.69,0,TXN1048825,2023-09-22 23:54:00,6984,Grocery,Chennai,India,POS,SUCCESS,0.92,0,2026-02-01,CARD_SYS,1641
784680958,Blue,200,1,54,2023-03-19,Week-24,Q4,2023,5142.12,3702.74,4188.78,68,0.17,Online,Entertainment,1435.63,0,TXN1007714,2023-06-04 17:44:00,8749,Entertainment,Bangalore,India,POS,SUCCESS,0.61,1,2026-02-01,CARD_SYS,1447
792698489,Blue,0,1,139,2023-04-30,Week-27,Q3,2023,13726.94,13.13,8325.62,297,0.437,Chip,Entertainment,6356.5,0,TXN1032945,2023-03-01 15:24:00,5555,Entertainment,Bangalore,India,POS,SUCCESS,0.99,0,2026-02-01,CARD_SYS,1738
752997057,Blue,200,1,148,2023-09-24,Week-18,Q1,2023,10553.55,1572.03,12772.5,203,0.038,Online,Travel,2386.69,0,TXN1025807,2023-07-08 03:57:00,5273,Travel,Mumbai,India,ONLINE,SUCCESS,0.84,0,2026-02-01,CARD_SYS,1791
755968901,Blue,0,1,135,2023-10-01,Week-14,Q1,2023,4062.53,1929.04,46331.2,58,0.82,Online,Fuel,6523.12,0,TXN1049937,2023-03-21 05:28:00,8127,Fuel,Bangalore,India,ONLINE,SUCCESS,0.79,0,2026-02-01,CARD_SYS,1866
740541240,Gold,200,1,50,2023-06-18,Week-40,Q1,2023,10299.4,1722.83,36780.25,260,0.605,Online,Entertainment,7929.44,0,TXN1030721,2023-05-28 13:09:00,8471,Entertainment,Bangalore,India,ONLINE,SUCCESS,0.41,0,2026-02-01,CARD_SYS,1575
770592185,Blue,995,0,149,2023-01-08,Week-18,Q2,2023,10402.14,219.45,21176.23,101,0.196,Swipe,Grocery,692.48,0,TXN1023969,2023-08-28 23:02:00,9574,Grocery,Chennai,India,ONLINE,SUCCESS,0.85,0,2026-02-01,CARD_SYS,1859
799589146,Blue,995,1,56,2023-04-09,Week-47,Q3,2023,4089.23,2175.63,35393.35,209,0.553,Swipe,Fuel,5101.42,0,TXN1034024,2023-07-10 08:31:00,9368,Fuel,Bangalore,India,ONLINE,SUCCESS,0.08,0,2026-02-01,CARD_SYS,1324
715229785,Silver,0,1,122,2023-08-27,Week-17,Q3,2023,12354.2,4497.74,9758.58,106,0.988,Online,Fuel,2916.94,1,TXN1020486,2023-10-30 22:17:00,7423,Fuel,Chennai,India,ATM,FAILED,0.9,0,2026-02-01,CARD_SYS,1214
774084981,Blue,445,1,97,2023-03-19,Week-12,Q3,2023,13869.58,3230.99,27494.88,164,0.907,Chip,Fuel,4029.31,0,TXN1028855,2023-08-05 20:25:00,7718,Fuel,Mumbai,India,POS,FAILED,0.46,0,2026-02-01,CARD_SYS,1668
797500990,Blue,0,1,97,2023-12-17,Week-12,Q3,2023,3004.49,1930.79,35772.33,66,0.7,Swipe,Electronics,6563.03,0,TXN1035802,2023-01-07 10:19:00,5506,Electronics,Bangalore,India,POS,SUCCESS,0.53,0,2026-02-01,CARD_SYS,1298
715325317,Blue,0,1,84,2023-04-09,Week-32,Q4,2023,10627.49,3761.04,21488.28,153,0.508,Online,Entertainment,1041.17,0,TXN1025716,2023-05-13 13:02:00,8190,Entertainment,Delhi,India,POS,SUCCESS,0.0,0,2026-02-01,CARD_SYS,1872
763109205,Blue,0,1,72,2023-10-15,Week-7,Q1,2023,11720.79,1794.83,5232.58,239,0.321,Chip,Electronics,7108.23,0,TXN1045458,2023-08-05 16:13:00,5106,Electronics,Chennai,India,ONLINE,SUCCESS,0.41,0,2026-02-01,CARD_SYS,1402
756945537,Silver,200,1,123,2023-10-22,Week-44,Q1,2023,11936.22,2015.59,41745.59,160,0.538,Online,Electronics,4525.62,0,TXN1013058,2023-01-17 10:41:00,7871,Electronics,Delhi,India,POS,SUCCESS,0.8,0,2026-02-01,CARD_SYS,1496
720215828,Blue,995,1,109,2023-09-24,Week-51,Q4,2023,8383.34,2742.61,20906.79,285,0.359,Online,Travel,5380.64,0,TXN1035870,2023-12-10 13:06:00,7186,Travel,Bangalore,India,ATM,FAILED,0.66,0,2026-02-01,CARD_SYS,1115
762967439,Gold,445,1,78,2023-04-30,Week-37,Q4,2023,12329.92,408.25,42798.73,210,0.266,Swipe,Electronics,6521.47,0,TXN1036067,2023-01-28 11:34:00,5787,Electronics,Hyderabad,India,ONLINE,SUCCESS,0.43,0,2026-02-01,CARD_SYS,1465
787732385,Blue,995,1,122,2023-06-25,Week-31,Q3,2023,11529.34,2044.6,41123.69,297,0.962,Swipe,Entertainment,5344.2,0,TXN1022175,2023-09-06 22:16:00,7983,Entertainment,Hyderabad,India,POS,SUCCESS,0.05,0,2026-02-01,CARD_SYS,1709
742297529,Silver,200,1,68,2023-07-30,Week-9,Q1,2023,6865.1,3420.56,23703.84,235,0.421,Chip,Grocery,1893.26,0,TXN1048482,2023-12-12 01:30:00,7673,Grocery,Bangalore,India,POS,SUCCESS,0.22,0,2026-02-01,CARD_SYS,1775
756479526,Blue,995,1,110,2023-04-16,Week-22,Q2,2023,8009.95,743.37,19003.1,123,0.042,Chip,Grocery,6045.69,0,TXN1010152,2023-10-16 07:41:00,6451,Grocery,Hyderabad,India,POS,SUCCESS,0.12,0,2026-02-01,CARD_SYS,1810
709164480,Blue,0,1,88,2023-07-23,Week-31,Q3,2023,6923.47,4404.87,31748.55,283,0.829,Chip,Travel,2490.0,0,TXN1042493,2023-02-09 02:27:00,5471,Travel,Chennai,India,ONLINE,SUCCESS,0.71,0,2026-02-01,CARD_SYS,1173
751123541,Silver,445,1,84,2023-01-29,Week-3,Q3,2023,12138.74,3679.42,30124.13,77,0.443,Online,Grocery,6118.68,0,TXN1027834,2023-11-20 22:59:00,6615,Grocery,Delhi,India,ONLINE,SUCCESS,0.98,0,2026-02-01,CARD_SYS,1374
746033091,Gold,200,1,106,2023-04-16,Week-3,Q3,2023,2516.76,2435.4,6630.57,235,0.163,Swipe,Grocery,1724.05,0,TXN1049196,2023-06-12 16:53:00,9119,Grocery,Mumbai,India,ONLINE,SUCCESS,0.44,0,2026-02-01,CARD_SYS,1787
740256025,Blue,200,1,70,2023-02-26,Week-20,Q1,2023,8821.1,3964.68,9896.69,215,0.269,Chip,Travel,4941.46,0,TXN1042869,2023-09-02 00:54:00,5252,Travel,Chennai,India,ONLINE,SUCCESS,0.57,1,2026-02-01,CARD_SYS,1410
704422888,Blue,0,1,90,2023-05-07,Week-46,Q2,2023,8791.64,2915.13,9543.7,299,0.108,Chip,Travel,3178.19,0,TXN1005865,2023-09-19 06:34:00,9729,Travel,Bangalore,India,ONLINE,SUCCESS,0.1,0,2026-02-01,CARD_SYS,1285
705603832,Blue,0,1,63,2023-01-01,Week-26,Q4,2023,9354.86,2820.76,46983.21,141,0.657,Swipe,Grocery,4685.36,0,TXN1028953,2023-04-21 18:52:00,9888,Grocery,Hyderabad,India,ONLINE,SUCCESS,0.72,0,2026-02-01,CARD_SYS,1241
768227907,Gold,445,1,100,2023-10-01,Week-23,Q2,2023,9681.02,4191.14,17055.33,227,0.879,Swipe,Fuel,2741.85,0,TXN1000233,2023-07-28 20:44:00,8785,Fuel,Mumbai,India,ONLINE,SUCCESS,0.13,0,2026-02-01,CARD_SYS,1832
790565368,Blue,995,1,146,2023-04-16,Week-33,Q2,2023,2503.68,4818.25,37693.29,53,0.132,Online,Travel,5307.48,0,TXN1033899,2023-03-01 15:48:00,6186,Travel,Chennai,India,ONLINE,FAILED,0.88,0,2026-02-01,CARD_SYS,1912
775212317,Blue,0,1,105,2023-11-12,Week-9,Q4,2023,2025.14,2169.34,28082.08,110,0.045,Chip,Travel,4596.32,0,TXN1024884,2023-04-21 18:55:00,9143,Travel,Chennai,India,ONLINE,SUCCESS,0.73,0,2026-02-01,CARD_SYS,1037
732579397,Gold,200,1,72,2023-08-20,Week-28,Q2,2023,10668.79,1971.87,31909.93,25,0.338,Swipe,Electronics,7693.31,0,TXN1025217,2023-02-06 15:39:00,7717,Electronics,Bangalore,India,ATM,SUCCESS,0.46,0,2026-02-01,CARD_SYS,1596
706698541,Gold,0,1,128,2023-01-22,Week-13,Q1,2023,9755.63,4571.84,40819.32,96,0.766,Online,Travel,7190.18,0,TXN1004273,2023-03-07 03:50:00,7164,Travel,Mumbai,India,ATM,SUCCESS,0.55,0,2026-02-01,CARD_SYS,1962
713960373,Blue,995,1,107,2023-11-19,Week-28,Q4,2023,7840.35,1667.22,46335.75,253,0.872,Swipe,Electronics,219.99,1,TXN1023182,2023-08-19 18:51:00,7455,Electronics,Mumbai,India,POS,SUCCESS,0.12,0,2026-02-01,CARD_SYS,1047
779581461,Gold,995,0,58,2023-03-26,Week-10,Q1,2023,2821.59,3905.51,46988.81,246,0.066,Chip,Travel,4645.9,0,TXN1048327,2023-06-28 11:07:00,8075,Travel,Mumbai,India,POS,SUCCESS,0.96,0,2026-02-01,CARD_SYS,1120
782096675,Gold,445,1,62,2023-02-26,Week-43,Q2,2023,10040.22,3189.01,32052.42,127,0.969,Online,Grocery,5662.18,0,TXN1002932,2023-08-03 00:26:00,7051,Grocery,Chennai,India,POS,SUCCESS,0.17,0,2026-02-01,CARD_SYS,1221
764642096,Platinum,0,1,73,2023-09-24,Week-3,Q2,2023,10230.49,1312.51,7009.28,54,0.381,Swipe,Electronics,5091.32,0,TXN1007395,2023-11-20 14:45:00,9406,Electronics,Hyderabad,India,POS,SUCCESS,0.29,0,2026-02-01,CARD_SYS,1723
751580157,Silver,0,0,85,2023-07-02,Week-20,Q4,2023,14058.78,4218.38,22392.96,153,0.715,Swipe,Entertainment,2013.25,0,TXN1019683,2023-09-27 00:21:00,6839,Entertainment,Mumbai,India,POS,SUCCESS,0.56,0,2026-02-01,CARD_SYS,1605
709505333,Blue,445,1,59,2023-11-05,Week-17,Q2,2023,14319.36,4987.99,11227.62,127,0.368,Swipe,Entertainment,7355.19,0,TXN1038386,2023-09-23 14:55:00,9803,Entertainment,Bangalore,India,POS,SUCCESS,0.33,0,2026-02-01,CARD_SYS,1349
790238500,Blue,995,1,76,2023-03-26,Week-45,Q1,2023,12232.84,3492.37,20765.43,55,0.46,Chip,Electronics,1912.03,0,TXN1021156,2023-08-12 04:53:00,7703,Electronics,Hyderabad,India,POS,SUCCESS,0.92,0,2026-02-01,CARD_SYS,1811
720005625,Silver,0,1,125,2023-05-21,Week-4,Q2,2023,8546.17,1375.5,24606.73,102,0.506,Chip,Food,1443.84,0,TXN1012038,2023-01-29 11:02:00,9097,Food,Delhi,India,POS,SUCCESS,0.58,0,2026-02-01,CARD_SYS,1826
717127283,Blue,995,1,142,2023-04-16,Week-43,Q2,2023,11687.2,1067.13,13769.68,148,0.13,Online,Grocery,876.94,0,TXN1004936,2023-04-15 14:27:00,5104,Grocery,Bangalore,India,ONLINE,SUCCESS,0.54,0,2026-02-01,CARD_SYS,1178
721973350,Blue,0,1,64,2023-10-29,Week-10,Q2,2023,10976.54,5.05,30796.08,158,0.1,Chip,Fuel,2162.37,1,TXN1014068,2023-11-23 21:31:00,5909,Fuel,Hyderabad,India,POS,SUCCESS,0.13,0,2026-02-01,CARD_SYS,1812
711685326,Blue,995,1,79,2023-01-15,Week-20,Q1,2023,4292.93,440.89,29818.25,140,0.223,Online,Food,5794.26,0,TXN1026225,2023-02-24 21:52:00,8940,Food,Mumbai,India,ATM,SUCCESS,0.19,0,2026-02-01,CARD_SYS,1966
702203092,Blue,200,1,120,2023-12-10,Week-51,Q3,2023,5073.35,2027.3,16192.31,233,0.328,Chip,Electronics,1727.03,0,TXN1012758,2023-11-04 15:55:00,6853,Electronics,Hyderabad,India,POS,SUCCESS,0.68,0,2026-02-01,CARD_SYS,1734
744539536,Blue,0,1,131,2023-09-17,Week-2,Q4,2023,3924.45,970.14,6234.12,138,0.193,Online,Entertainment,2425.55,0,TXN1014976,2023-11-14 15:37:00,8523,Entertainment,Bangalore,India,ONLINE,SUCCESS,0.08,0,2026-02-01,CARD_SYS,1540
704995314,Blue,200,1,102,2023-12-03,Week-38,Q2,2023,2472.93,1858.42,42342.86,173,0.634,Chip,Fuel,3668.63,1,TXN1043210,2023-05-08 15:22:00,8881,Fuel,Bangalore,India,POS,SUCCESS,0.35,0,2026-02-01,CARD_SYS,1869
743585013,Blue,995,1,102,2023-11-19,Week-38,Q2,2023,2609.71,129.61,47314.07,272,0.538,Online,Food,6113.87,0,TXN1011799,2023-08-30 01:55:00,6126,Food,Chennai,India,ONLINE,SUCCESS,0.61,0,2026-02-01,CARD_SYS,1157
753731266,Blue,200,1,134,2023-03-26,Week-42,Q3,2023,6511.66,2943.09,39683.98,42,0.403,Chip,Fuel,3799.05,0,TXN1010329,2023-07-17 01:11:00,6507,Fuel,Bangalore,India,POS,SUCCESS,0.08,0,2026-02-01,CARD_SYS,1250
757973090,Silver,0,0,134,2023-11-12,Week-22,Q1,2023,5207.97,2138.57,32140.95,122,0.547,Chip,Entertainment,4631.49,0,TXN1028697,2023-10-27 20:16:00,6846,Entertainment,Mumbai,India,POS,SUCCESS,0.53,0,2026-02-01,CARD_SYS,1104
741803490,Blue,445,1,128,2023-12-10,Week-5,Q4,2023,9984.65,4455.22,29276.84,275,0.762,Online,Travel,319.23,0,TXN1037925,2023-01-19 14:09:00,6428,Travel,Delhi,India,POS,SUCCESS,0.22,0,2026-02-01,CARD_SYS,1981
729730191,Blue,445,1,61,2023-09-03,Week-16,Q3,2023,12526.37,272.6,38539.24,98,0.483,Online,Fuel,1623.11,0,TXN1025455,2023-01-22 13:25:00,7344,Fuel,Hyderabad,India,ONLINE,SUCCESS,0.08,0,2026-02-01,CARD_SYS,1216
730327576,Blue,200,1,77,2023-10-29,Week-25,Q4,2023,13517.49,4631.4,43830.13,112,0.136,Chip,Entertainment,6630.09,0,TXN1036265,2023-02-05 17:33:00,6292,Entertainment,Mumbai,India,ONLINE,SUCCESS,0.11,0,2026-02-01,CARD_SYS,1229
